Timestamp,Total_Sales,Total_Redemption,Average_CPI,Average_OLI
2015-10-15,867,746,0.39371174950061383,0.0019611792250950376
2015-10-16,766,743,0.501160181244282,0.0018302661060899776
2015-10-17,1081,1066,0.3816539952310266,0.0026834158999764096
2015-10-18,804,855,0.44581672621056334,0.0022279147050678484
2015-10-19,729,784,0.4438582263481296,0.002068509486320144
2015-10-20,546,466,0.3193410864108469,0.0013320409858764883
2015-10-21,350,416,0.6280323673013227,0.0008949925731980565
2015-10-22,985,952,0.41950836672823655,0.0024141768464670706
2015-10-23,1035,1087,0.43827684900736674,0.0026018982402255734
2015-10-24,406,409,0.3157990719758047,0.0009566727927292868
2015-10-25,1440,1562,0.5062780853112578,0.004087510384934921
2015-10-26,805,829,0.36388095548603,0.0019508842030304227
2015-10-27,774,725,0.3319214407621133,0.0016604357057140218
2015-10-28,200,117,0.5342815217794081,0.0004794378288562725
2015-10-29,398,446,0.5807004129577543,0.0010332683676188585
2015-10-30,637,692,0.3799166512507125,0.0014391363366035475
2015-10-31,848,950,0.3862455761585106,0.0023246277400251368
2015-11-01,662,827,0.7036164928258745,0.001805090506281312
2015-11-02,571,761,0.575867783771891,0.0015775210665822683
2015-11-03,1124,1187,0.4995199898063325,0.0025536725215756953
2015-11-04,1181,1292,0.48680729620786617,0.002737536943129145
2015-11-05,788,738,0.39614783721680946,0.001752308559096248
2015-11-06,419,361,0.2747134843139701,0.0008618302313811247
2015-11-07,966,1046,0.5180350143519944,0.002418206274478775
2015-11-08,1290,1362,0.37316796776613903,0.0036028800886181113
2015-11-09,655,649,0.4349625258985803,0.0014354287824240746
2015-11-10,321,203,0.2652738012059662,0.0006865595864488138
2015-11-11,482,371,0.3487411482240992,0.0009853325157257585
2015-11-12,296,255,0.5494722720597548,0.0007255030924028433
2015-11-13,354,390,0.4310803702642642,0.0008846426043878274
2015-11-14,663,637,0.35508170202440426,0.0014308132557924861
2015-11-15,1009,1064,0.3941711899357708,0.0026907632660886607
2015-11-16,459,432,0.3792069826557148,0.0011896755378972416
2015-11-17,329,343,0.5713628217347536,0.0009000276931597895
2015-11-18,407,431,0.4567133272271618,0.001025430680885972
2015-11-19,382,338,0.4415277966528785,0.0008893764778561234
2015-11-20,503,539,0.3935458907238377,0.0011963930873986404
2015-11-21,318,329,0.34998357534500113,0.0008639688913505031
2015-11-22,385,410,0.5651199140237727,0.001153881657897166
2015-11-23,290,277,0.4875643912667354,0.0007158681805594018
2015-11-24,425,269,0.29298532102429914,0.0009317594387519616
2015-11-25,422,362,0.27498813939874317,0.0008354103203175483
2015-11-26,493,584,0.7721063780313874,0.0012622641136210784
2015-11-27,242,252,0.3646796727340454,0.0005760699748671512
2015-11-28,655,754,0.5159127142318304,0.001771317201632329
2015-11-29,317,405,0.6556508873247646,0.0010174226096588926
2015-11-30,344,441,0.7958428811095795,0.0009012639949361079
2015-12-01,265,351,0.6022129354417733,0.0007205349908202303
2015-12-02,384,450,0.5550119592350405,0.0009805896125475188
2015-12-03,256,370,1.051432772863049,0.0007484990829906523
2015-12-04,290,338,0.4882057790592942,0.0007359200795921927
2015-12-05,577,584,0.35200379539909016,0.0016053378565494322
2015-12-06,325,309,0.31090426367124613,0.0008849770628393917
2015-12-07,229,157,0.38573678134508677,0.0005381284459102238
2015-12-08,291,225,0.3636801017769786,0.0006908559543239629
2015-12-09,360,408,0.47402238398990154,0.0008169482137911935
2015-12-10,383,534,0.7049840032626747,0.0010850683517534805
2015-12-11,473,497,0.34315358666270646,0.0011517836912464442
2015-12-12,299,352,0.609828608190824,0.0008897164102594318
2015-12-13,238,238,0.36446459180907803,0.000715406627896243
2015-12-14,410,232,0.3239107905650114,0.00089701756709571
2015-12-15,346,377,0.6450523264580029,0.0009523055968441101
2015-12-16,275,249,0.4915658185681879,0.00060258264356852
2015-12-17,442,417,0.38401991400349117,0.0010120591123083508
2015-12-18,273,354,0.7189629257121668,0.0007200221545278317
2015-12-19,322,353,0.6376253546601096,0.0009928627174542433
2015-12-20,392,488,0.4694556144457597,0.001255222568721178
2015-12-21,231,292,0.7029809837816774,0.0007011672372243204
2015-12-22,335,505,0.5227339596644583,0.0010280432431302676
2015-12-23,465,536,0.46689642323071284,0.0011908058709498754
2015-12-24,688,832,0.676865622221439,0.0018099458005301262
2015-12-25,649,806,0.770471352584821,0.001945444475214622
2015-12-26,540,616,0.4538969839381173,0.0016706199655641578
2015-12-27,452,478,0.4005836951832318,0.0013940988394048489
2015-12-28,273,276,0.35432335801417864,0.0007394662879970775
2015-12-29,214,245,0.4480305868421891,0.0006215910322324298
2015-12-30,482,511,0.4225753769468193,0.0011584147644103336
2015-12-31,370,533,0.6342815581943411,0.0010674454318874147
2016-01-01,349,451,0.5683271437503958,0.0010384934921074493
2016-01-02,332,402,0.429736426218729,0.0009271778498161935
2016-01-03,287,339,0.3698470524254884,0.0008729365585830734
2016-01-04,228,277,0.5097498603960885,0.0006163085561003686
2016-01-05,298,265,0.3583066032559158,0.0007262389863173184
2016-01-06,266,325,0.5270781252545579,0.0007330542297229054
2016-01-07,262,1382,1.319363812622392,0.0021195918454295633
2016-01-08,206,270,0.6073842849010739,0.0006173266869749838
2016-01-09,240,276,0.48359241744763326,0.0007426801943556306
2016-01-10,179,109,0.4717916554189706,0.0005172104843044944
2016-01-11,316,264,0.5658703896505946,0.0007029802100419658
2016-01-12,197,175,0.3644365167747504,0.00047873813465946255
2016-01-13,231,198,0.6323340061954811,0.0006379317165802903
2016-01-14,253,262,0.5162564661933908,0.0007058745620266576
2016-01-15,188,217,0.6544635328827056,0.0005029982084221115
2016-01-16,378,383,0.30427146294811164,0.0009439639562874123
2016-01-17,186,178,0.3317281722500254,0.0005939454007491728
2016-01-18,213,166,0.4249956270259024,0.0004890494175598201
2016-01-19,277,331,0.49783712863933,0.0007249860227919931
2016-01-20,191,179,0.7339860762504536,0.0005000153850887719
2016-01-21,200,226,0.45277586658662605,0.0005719239521751171
2016-01-22,321,311,0.5875464707717474,0.000726316054479998
2016-01-23,475,478,0.44626132472304664,0.0014302887641298055
2016-01-24,282,297,0.44341076477539654,0.0008629961422784386
2016-01-25,281,264,0.2888991254354459,0.0007008064926330544
2016-01-26,347,1224,8.75005940201749,0.0021967022062217294
2016-01-27,389,383,0.8891956719787809,0.0008851920718439688
2016-01-28,311,369,0.532022032246605,0.0008361204013377926
2016-01-29,252,423,0.5641404369080214,0.0007364948099198808
2016-01-30,574,732,0.435480588555826,0.0016051775952080575
2016-01-31,237,279,0.538509690122619,0.0006598319194750734
2016-02-01,367,433,0.47520827177993047,0.0009377910928727877
2016-02-02,278,286,0.35549708342052516,0.0006964015182367603
2016-02-03,232,347,0.5215125063188758,0.0007324840764331209
2016-02-04,315,275,0.3903789646846987,0.0006473883406938837
2016-02-05,282,310,0.47607904279054397,0.000718957032997465
2016-02-06,426,489,0.44367561229406755,0.0011038801193882888
2016-02-07,545,594,0.5129967557593099,0.001608560132455794
2016-02-08,258,212,0.3685886559473831,0.0005223936960298079
2016-02-09,387,261,0.2878666510713835,0.0007772372676779025
2016-02-10,270,356,0.7628570120302425,0.0008938736576510046
2016-02-11,246,236,0.30497386071331756,0.0005266645567116351
2016-02-12,282,242,0.3394825121103962,0.0006563278870119081
2016-02-13,167,166,0.40224018824092944,0.0005711714206590972
2016-02-14,239,242,0.34567559393137426,0.0007846395273700729
2016-02-15,363,349,0.4502476809285563,0.0009577217760546479
2016-02-16,227,653,2.0242987001543558,0.0013154250900027692
2016-02-17,324,1754,5.224001423015685,0.002328533185636481
2016-02-18,389,1979,3.7667486410393467,0.0024923843810578787
2016-02-19,219,273,0.8699446227762208,0.0006120188313486569
2016-02-20,688,639,0.3512978376997821,0.0016011681478311222
2016-02-21,413,375,0.3072155212016138,0.0012613896562670972
2016-02-22,347,282,0.30657238492838634,0.0009204828680043302
2016-02-23,319,220,0.23239977394280814,0.0006483927316106767
2016-02-24,99,84,0.3184613680420936,0.00029275626063219527
2016-02-25,246,159,0.43406476230133567,0.0005029982084221115
2016-02-26,371,227,0.32901609892612615,0.0007425567845526468
2016-02-27,358,426,0.5059150220129756,0.0009359262336277014
2016-02-28,765,812,0.4171419595111963,0.002071556952883618
2016-02-29,207,181,0.32413918521840396,0.0006567769652787654
2016-03-01,186,188,0.4915022840865436,0.00042871141597256246
2016-03-02,270,172,0.3662112006037237,0.0005427859318748269
2016-03-03,241,187,0.3504360532223212,0.00047950193339282236
2016-03-04,334,268,0.32642453550438016,0.0007322710521270477
2016-03-05,351,329,0.33854811344945746,0.0009115665097387612
2016-03-06,470,428,0.3138962395910318,0.0013123480722483768
2016-03-07,354,332,0.4247276156323215,0.0008441088128155422
2016-03-08,400,404,0.5478076961515194,0.0009428262128345207
2016-03-09,342,341,0.47142269339899745,0.0008229571069530732
2016-03-10,327,159,0.35419433958068397,0.000662227734097504
2016-03-11,655,508,0.3247204359879633,0.0012954766274425131
2016-03-12,2026,2219,0.6832124155500205,0.005086796192919296
2016-03-13,423,461,0.4398349133447994,0.001232934826799908
2016-03-14,233,235,0.4395813320772243,0.0006507892550540017
2016-03-15,463,318,0.2746002828577056,0.0008319486753438567
2016-03-16,199,217,0.40189960372040073,0.0005185402878958285
2016-03-17,357,601,0.6966120784538347,0.001018064111934844
2016-03-18,499,471,0.33748072124771633,0.0010886276606919471
2016-03-19,970,874,0.3712348648471361,0.0024340115442466103
2016-03-20,621,597,0.41990090042354883,0.0015524146305093411
2016-03-21,500,476,0.44553906327915554,0.0011373976342129207
2016-03-22,304,294,0.6045355749860629,0.0007587925782331764
2016-03-23,187,263,0.6725720004571569,0.0005538631957906397
2016-03-24,94,264,1.0961706103391962,0.0005830138903059366
2016-03-25,493,583,0.6039683299275779,0.0014510650563188444
2016-03-26,1085,1238,0.5929615517315144,0.0025247675114569283
2016-03-27,1837,2012,0.4400484334664806,0.004865534324133051
2016-03-28,230,145,0.38043839777731564,0.0005345423866351523
2016-03-29,631,739,0.5128830984065007,0.0015947859124410305
2016-03-30,474,707,0.6601065199443589,0.0013908394983581911
2016-03-31,75,261,1.6532063554247127,0.0004981391547507278
2016-04-01,462,696,0.6039831178991616,0.0012896094325718498
2016-04-02,591,655,0.6230142273000192,0.0016222218602201333
2016-04-03,306,280,0.34137258018549377,0.0007939687833275393
2016-04-04,366,208,0.39568116639170586,0.0007586771900673868
2016-04-05,661,590,0.4554747448723526,0.0014240491219358474
2016-04-06,231,296,0.47126959358989273,0.0006604818609803379
2016-04-07,322,362,0.42881261253741415,0.0007472378460451302
2016-04-08,564,475,0.38968445702347215,0.0011296501430813255
2016-04-09,511,500,0.5213839610306618,0.001359225495792335
2016-04-10,324,328,0.3465220810306246,0.0009566727927292868
2016-04-11,335,238,0.5026926969709017,0.0006792661835168223
2016-04-12,402,388,0.4619819999106804,0.000925203292968455
2016-04-13,452,543,0.5720696794838389,0.0010788793501338503
2016-04-14,474,652,0.5309817041932442,0.0012984205182021795
2016-04-15,1018,985,0.42828605147854293,0.0020318807012243735
2016-04-16,2410,2740,0.5725592534264645,0.0053330312261356295
2016-04-17,3590,4215,0.6268916173569952,0.009247366762478634
2016-04-18,1380,1528,0.4550495362716671,0.0031264698254451786
2016-04-19,975,883,0.40407351722034285,0.002039533120565122
2016-04-20,979,1042,0.45170460278240604,0.002151714558250144
2016-04-21,426,552,0.5366303996742935,0.0010783904172279616
2016-04-22,1192,1448,0.45521542931543296,0.002742687940694033
2016-04-23,3484,3668,0.5522111848550939,0.007667543616726669
2016-04-24,1770,2313,0.6193684326558643,0.004721918431910031
2016-04-25,320,535,0.6785157348342232,0.0009692605926336195
2016-04-26,794,813,0.5447111255142141,0.001785054924766916
2016-04-27,1322,1617,0.989153003355601,0.003061159278273651
2016-04-28,816,2059,1.3242425123131207,0.0029465941609392175
2016-04-29,897,1202,0.735320811011167,0.002132583100459035
2016-04-30,3946,4443,0.5447686727354146,0.008866071618771702
2016-05-01,342,436,0.5784939617565941,0.000947053813557108
2016-05-02,757,898,0.45311887413921054,0.0017210866103572419
2016-05-03,1662,1846,0.4653835892697403,0.003848009219142227
2016-05-04,1307,1610,0.5565730842333199,0.002990651460604382
2016-05-05,955,1212,0.5528063389762032,0.0021699864014185512
2016-05-06,3723,3937,0.5302868641562765,0.007296378350103081
2016-05-07,3306,3869,0.7816281704256274,0.007235856125889846
2016-05-08,2302,2566,0.49635258062855364,0.005366666368890755
2016-05-09,1756,1785,0.5073414305002432,0.0039496801667037425
2016-05-10,1374,1699,0.5857014777840163,0.0032038855633427774
2016-05-11,1790,1964,0.4970878401578253,0.00375283040383143
2016-05-12,2228,2474,0.4634128241775745,0.0046486380182935395
2016-05-13,2049,2386,0.7804980083693607,0.004513571714950586
2016-05-14,901,1017,0.5384610600307396,0.0020725203455391676
2016-05-15,693,973,0.59732701031148,0.0019543111447963583
2016-05-16,1193,1492,0.6744063259576352,0.0030814507460724997
2016-05-17,1899,1785,0.5795016210508356,0.003795221671156315
2016-05-18,1731,2383,0.5125039890451998,0.0041818737935908935
2016-05-19,2002,2668,0.6258542081380772,0.004549590536851683
2016-05-20,3833,5543,1.235697932239022,0.008946429120896028
2016-05-21,12626,13284,2.05322262998538,0.022637405396310147
2016-05-22,16228,17552,1.3716755145045758,0.028107723055056006
2016-05-23,19723,20548,1.3173192504678755,0.03197764175237222
2016-05-24,4250,4907,0.5571248925302837,0.008735845718329796
2016-05-25,2074,2757,0.6484267119922869,0.004849357355791943
2016-05-26,1753,2204,0.9935795847980451,0.003735691867442075
2016-05-27,3915,4927,0.7230517010536419,0.008432951783131788
2016-05-28,11240,11633,0.8486755602081015,0.020232871070589156
2016-05-29,10226,10046,0.702750572493763,0.019423674574602298
2016-05-30,4632,5189,0.5673874211306213,0.009644142896704514
2016-05-31,3820,4908,0.5984460668451607,0.008949643915564796
2016-06-01,4271,4602,0.5749098259295279,0.00834588377218772
2016-06-02,3033,3770,0.7605052066838622,0.00629551595350543
2016-06-03,6747,8059,1.2426792289773774,0.01341842906907257
2016-06-04,15369,15057,0.8692028032199165,0.0259366954880663
2016-06-05,2591,2789,0.5919294884345623,0.005574297390968673
2016-06-06,3721,4007,0.7411514577988448,0.007684851841595126
2016-06-07,2397,3461,0.6543323270410687,0.005724571745064684
2016-06-08,1840,2138,0.9021797521942029,0.0037558847964552756
2016-06-09,3876,4892,0.8893524529262088,0.008728362210476041
2016-06-10,7744,8471,0.9558136248086547,0.014323221779605055
2016-06-11,9589,10032,1.2137699117555882,0.018043016708206405
2016-06-12,10246,9836,1.092031506791376,0.018224649827282134
2016-06-13,4048,4410,0.6269907653760848,0.007843900394440412
2016-06-14,4264,5446,0.9796437396369535,0.009139691126428758
2016-06-15,3972,5189,1.1644922541995735,0.00838733499492292
2016-06-16,3771,5880,1.6915186056362286,0.008722434374498973
2016-06-17,8665,12156,1.3553622301555972,0.018651522943962714
2016-06-18,23584,21844,1.8644969617736555,0.034876457737161144
2016-06-19,19428,17304,1.2546048289526293,0.029161374726649415
2016-06-20,4401,6208,0.8648864806959751,0.009723991507430998
2016-06-21,5534,8059,1.9111277365064,0.013001361580356318
2016-06-22,5963,6684,1.0785258725640239,0.011156260429314984
2016-06-23,5900,6879,1.0380543480979443,0.011727130065540478
2016-06-24,9029,10743,1.5535860152774497,0.0172582720169384
2016-06-25,16973,17052,1.2979600243196578,0.02669951033458372
2016-06-26,14981,13427,1.2529567096494294,0.023626769609593177
2016-06-27,7105,7414,0.7026563149266806,0.012817850016686904
2016-06-28,5254,5057,1.4143493105662863,0.008966975030585167
2016-06-29,6784,7403,1.1362324054368007,0.012686704046438192
2016-06-30,9129,13092,1.6110341138465096,0.019161070340625867
2016-07-01,11643,11968,1.3623018662518507,0.018719939393360644
2016-07-02,19441,19259,1.8781760673722288,0.03145209897861111
2016-07-03,15698,14935,1.1454082620960493,0.026776481145865835
2016-07-04,10357,10915,1.271679037658029,0.019057029926595144
2016-07-05,8398,9597,1.3865516740454844,0.016766524209060902
2016-07-06,10497,10442,0.9205704313412703,0.018051613126557738
2016-07-07,7282,7897,1.3222600829157558,0.013403666858388544
2016-07-08,5925,7124,1.1823831166687955,0.011817873748342055
2016-07-09,14290,14189,1.370007903536081,0.022857322264656445
2016-07-10,16334,15911,1.591973778519217,0.02619447114209849
2016-07-11,8397,8689,1.0852855223078788,0.016135059160935192
2016-07-12,8794,11879,2.3361284355569505,0.018518451916402622
2016-07-13,7900,8094,0.7551068400070945,0.015310086464198899
2016-07-14,4699,5634,1.2703082676284236,0.009866649743069018
2016-07-15,9524,13653,2.0640712065125157,0.019740778348735517
2016-07-16,22690,23181,2.0204112679633734,0.03601920268875406
2016-07-17,22694,20661,1.5968587864921409,0.0360945304341153
2016-07-18,7953,9665,1.2149784192146544,0.01641381065363342
2016-07-19,10320,11601,1.227289503065891,0.018901446967599003
2016-07-20,10516,13711,1.9830741589827199,0.021434683197352818
2016-07-21,11639,12772,1.3186283390901519,0.022168192219679632
2016-07-22,9615,10660,0.8773771212475795,0.016641446110429774
2016-07-23,19586,21484,1.183302654359055,0.03592311116875651
2016-07-24,14186,14163,1.7302722047570145,0.022490347183096348
2016-07-25,6500,7623,1.2727574227667913,0.01332496215900426
2016-07-26,10730,11466,1.252488055285994,0.019139435059540293
2016-07-27,9973,11593,1.3034126438877582,0.018594225976183883
2016-07-28,9792,10707,1.0315669649369947,0.018362003546163057
2016-07-29,11054,13066,1.6935990061290607,0.021903103091431154
2016-07-30,16083,15941,1.797611959747971,0.02512524860904811
2016-07-31,12906,13979,2.986407905263442,0.023197348379950154
2016-08-01,23928,25585,2.171301379119364,0.0388845006419778
2016-08-02,10921,11859,1.746773982021114,0.019644835225699254
